Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
425766,669.73,710.52,40.79004,8,24-26-29-30-37-35-34-33,train,0,,False
513050,1465.44,1511.29,45.850098,14,0-1-3-4-6-8-9-29-30-35-34-33-37-38,test,0,0.003637708859979037,False
2318410,930.61,940.05,9.440002,14,15-12-13-17-19-20-22-27-29-30-33-34-37-35,train,0,,False
609749,281.92,288.71,6.789978,13,15-12-13-16-20-23-18-29-30-33-34-35-37,train,0,,False
1860809,150.3,152.46,2.1600037,13,12-13-14-17-20-22-18-29-30-33-34-35-37,train,0,,False
552156,555.89,556.48,0.5899658,13,0-1-3-5-6-8-11-29-30-35-34-33-37,train,0,,False
348507,1465.57,1467.79,2.2200928,13,0-1-3-5-6-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
183451,510.51,516.48,5.9699707,13,12-13-14-16-20-21-18-29-30-35-34-33-37,train,0,,False
380202,692.44,694.44,2.0,13,15-12-13-16-18-20-23-29-30-33-34-35-37,train,0,,False
662038,152.43,152.87,0.44000244,13,12-13-14-16-20-21-18-29-30-33-34-35-37,train,0,,False
1794533,1157.08,1158.74,1.6600342,13,0-1-2-5-6-8-11-29-30-35-34-33-37,val,0,0.0033595485213795797,False
2146880,1377.87,1378.44,0.5699463,13,12-13-15-16-20-23-18-29-30-33-34-35-37,val,0,0.0033595485213795797,False
2122981,352.17,353.41,1.2399902,13,0-1-2-5-6-8-11-29-30-33-34-35-37,train,0,,False
1451891,1591.96,1594.02,2.0600586,13,0-1-2-4-6-8-9-29-30-37-34-33-36,test,0,0.0033595485213795797,False
2215795,1499.76,1507.93,8.170044,13,0-1-2-5-6-8-10-29-30-36-34-33-37,test,0,0.003637708859979037,False
1433958,1400.15,1407.82,7.669922,13,0-1-2-5-7-8-11-29-30-33-34-35-37,val,0,0.0033595485213795797,False
1853730,667.4,674.47,7.0699463,13,12-13-14-16-20-22-19-29-30-35-34-33-37,train,0,,False
1827196,1363.85,1366.15,2.3000488,13,0-1-3-5-6-8-11-29-30-33-34-35-37,val,0,0.0033595485213795797,False
317062,1649.53,1651.8,2.2700195,13,0-1-3-4-6-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
599740,971.15,993.13,21.97998,8,24-27-30-29-34-33-36-37,train,0,,False
1679130,1333.59,1340.74,7.1500244,13,0-1-3-5-6-8-10-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1002190,1439.82,1441.68,1.8601074,16,0-1-2-4-7-8-10-39-40-41-43-45-48-49-47-51,test,0,0.0033595485213795797,False
96210,887.97,892.08,4.1100464,13,0-1-3-5-6-8-11-29-30-33-34-37-36,train,0,,False
144464,0.72,0.76,0.03999996,6,30-29-33-34-36-37,train,0,,False
696298,775.38,791.45,16.070007,8,24-26-30-29-34-36-33-37,train,0,,False
1104676,297.6,300.8,3.1999817,13,12-13-15-17-18-20-23-29-30-37-34-33-36,train,0,,False
589559,1425.11,1426.4,1.2900391,13,0-1-3-4-7-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
2065901,625.7,633.28,7.580017,13,0-1-3-5-7-8-10-29-30-33-34-37-36,train,0,,False
1730144,1408.91,1410.14,1.2299805,13,0-1-2-5-7-8-9-29-30-33-34-35-37,val,0,0.0033595485213795797,False
1829928,6.04,6.36,0.32000017,13,0-1-2-4-7-8-10-29-30-36-34-33-37,train,0,,False
1016806,1187.87,1199.11,11.23999,8,24-26-30-29-36-37-34-33,val,0,0.002486634340420241,False
122533,1225.64,1227.06,1.420044,13,0-1-2-4-7-8-10-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1773139,690.41,692.71,2.3000488,13,0-1-2-5-6-8-9-29-30-33-34-35-37,train,0,,False
1717767,1614.48,1616.37,1.8900146,13,14-12-13-17-19-20-23-29-30-35-34-33-37,test,0,0.0033595485213795797,False
2093648,1457.25,1457.94,0.6899414,13,0-1-3-5-6-8-9-29-30-35-34-33-37,test,0,0.0033595485213795797,False
2040029,1565.96,1568.06,2.1000977,13,0-1-2-4-7-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1963185,348.24,349.96,1.7200012,13,15-12-13-17-20-21-18-29-30-33-34-35-37,train,0,,False
292235,375.53,423.3,47.76999,8,24-26-29-30-34-35-33-37,train,0,,False
2008232,674.17,724.71,50.54004,11,25-26-39-45-40-41-44-47-48-50-51,train,0,,False
588862,1608.28,1613.77,5.48999,13,12-13-14-16-20-23-19-29-30-36-34-33-37,test,0,0.0033595485213795797,False
1957778,1341.38,1350.37,8.98999,13,15-12-13-17-18-20-22-29-30-33-34-37-36,val,0,0.0033595485213795797,False
883095,66.34,70.43,4.090004,13,12-13-14-16-19-20-23-29-30-33-34-35-37,train,0,,False
414952,172.75,173.87,1.1199951,16,0-1-2-5-7-8-11-39-40-41-43-45-47-50-48-51,train,0,,False
2222519,1692.0,1698.48,6.4799805,13,0-1-3-4-7-8-10-29-30-35-34-33-37,test,0,0.0030450669914738123,False
1705885,420.62,472.4,51.78,8,25-27-30-29-33-37-34-35,train,0,,False
1495087,1614.42,1616.31,1.8900146,13,15-12-13-17-18-20-22-29-30-35-34-33-37,test,0,0.0033595485213795797,False
1627673,1025.57,1060.16,34.590088,8,24-27-29-30-34-33-36-37,train,0,,False
959846,1106.16,1107.84,1.6799316,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
480007,156.06,157.47,1.4100037,13,14-12-13-16-20-22-18-29-30-36-34-33-37,train,0,,False
1627697,167.81,168.54,0.7299957,13,0-1-3-5-7-8-10-29-30-33-34-37-36,train,0,,False
142510,1461.35,1463.22,1.8699951,13,0-1-3-4-6-8-11-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1322425,911.02,920.88,9.859985,15,0-1-2-4-6-8-11-26-29-30-34-33-35-37-38,train,0,,False
1584280,1324.42,1328.34,3.9199219,13,0-1-3-4-7-8-11-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1181026,1514.47,1518.24,3.7700195,13,0-1-3-5-6-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1214030,12.3,17.01,4.71,14,0-1-2-5-7-8-9-29-30-32-33-34-36-37,train,0,,False
2188879,324.64,333.6,8.959991,13,0-1-2-5-7-8-10-29-30-35-34-33-37,train,0,,False
1011120,669.3,719.85,50.549988,11,25-26-39-45-40-41-44-47-48-50-51,train,0,,False
919122,1398.97,1399.39,0.42004395,16,15-12-13-16-20-21-18-39-40-41-45-44-48-49-47-51,val,0,0.0033595485213795797,False
226517,205.52,216.25,10.729996,13,0-1-2-4-6-8-11-29-30-33-34-37-36,train,0,,False
259495,1394.32,1395.2,0.8800049,13,0-1-3-4-7-8-10-29-30-33-34-37-36,val,0,0.0033595485213795797,False
1533674,773.43,787.53,14.100037,8,24-26-30-29-33-37-34-35,train,0,,False
1442732,757.68,775.04,17.359985,8,24-26-30-29-33-37-34-35,train,0,,False
1778656,406.33,466.83,60.5,8,24-26-30-29-34-33-36-37,train,0,,False
255234,527.5,534.91,7.409973,13,0-1-2-5-6-8-9-29-30-36-34-33-37,train,0,,False
1265677,1444.87,1445.66,0.79003906,16,12-13-14-17-19-20-23-39-40-41-43-45-47-49-48-51,test,0,0.003637708859979037,False
1819085,1314.22,1323.35,9.130005,13,12-13-14-16-20-21-19-29-30-35-34-33-37,val,0,0.0033595485213795797,False
1186457,923.65,927.83,4.1799927,13,0-1-3-4-7-8-9-29-30-33-34-35-37,train,0,,False
1232573,971.4,975.56,4.159973,14,0-1-3-4-7-8-10-27-29-30-34-33-36-37,train,0,,False
591884,622.07,624.8,2.7299805,13,0-1-3-4-6-8-9-29-30-33-34-37-36,train,0,,False
2095861,610.33,616.12,5.789978,13,0-1-2-5-6-8-11-29-30-33-34-35-37,train,0,,False
607058,532.69,537.15,4.460022,13,0-1-2-5-7-8-10-29-30-33-34-35-37,train,0,,False
1629152,1399.13,1401.01,1.8800049,13,15-12-13-17-20-22-18-29-30-33-34-35-37,val,0,0.0033595485213795797,False
904402,1618.81,1624.76,5.949951,13,0-1-3-5-7-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
208777,375.94,389.87,13.929993,13,0-1-2-4-7-8-11-29-30-33-34-37-36,train,0,,False
2241764,694.39,701.47,7.079956,13,0-1-2-4-7-8-9-29-30-35-34-33-37,train,0,,False
387531,551.01,558.25,7.23999,13,0-1-2-4-7-8-11-29-30-36-34-33-37,train,0,,False
1829221,671.3,672.67,1.3699951,13,0-1-3-5-7-8-9-29-30-33-34-37-36,train,0,,False
433435,609.09,610.88,1.789978,12,0-1-3-5-7-8-10-29-30-37-36-33,train,0,,False
1956,1028.11,1061.72,33.609985,8,24-27-30-29-33-34-37-35,train,0,,False
788437,1163.86,1166.1,2.2399902,13,14-12-13-16-20-22-19-29-30-33-34-35-37,val,0,0.0033595485213795797,False
20905,1393.88,1394.34,0.45996094,16,0-1-3-5-7-8-9-39-40-41-43-45-47-48-50-51,val,0,0.0033595485213795797,False
1193223,1156.7,1158.32,1.6199951,13,0-1-3-5-6-8-10-29-30-35-34-33-37,train,0,,False
893466,751.06,772.61,21.549988,8,24-26-29-30-34-35-33-37,train,0,,False
1374361,284.1,289.41,5.3099976,13,0-1-2-5-7-8-11-29-30-33-34-37-36,train,0,,False
1098951,891.41,896.69,5.2800293,14,0-1-2-5-6-8-10-27-29-30-34-33-36-37,train,0,,False
101652,678.84,739.2,60.359985,8,25-26-29-30-37-35-34-33,train,0,,False
65941,535.02,539.11,4.089966,13,0-1-3-5-7-8-10-29-30-37-34-33-36,train,0,,False
1070601,1054.49,1088.66,34.170044,8,24-26-30-29-34-35-33-37,train,0,,False
2340229,1410.2,1411.07,0.8699951,13,0-1-3-4-6-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
2132413,1105.74,1107.52,1.7800293,13,0-1-3-5-6-8-11-29-30-36-34-33-37,train,0,,False
1050829,603.3,620.25,16.950012,14,0-1-2-5-6-8-10-29-30-35-34-33-37-38,train,0,,False
109206,113.92,116.02,2.0999985,15,0-1-2-5-7-8-11-26-29-31-30-33-34-35-37,train,0,,False
1364920,387.09,435.17,48.080017,8,25-27-29-30-36-37-34-33,train,0,,False
854742,1227.14,1240.82,13.679932,13,0-1-3-4-6-8-10-29-30-32-36-37-38,val,0,0.002486634340420241,False
1599796,198.39,198.87,0.47999573,13,15-12-13-16-20-22-19-29-30-33-34-35-37,train,0,,False
1408984,1147.0,1148.35,1.3499756,13,12-13-15-16-18-20-22-29-30-33-34-35-37,train,0,,False
28125,1211.91,1213.77,1.8599854,13,0-1-3-5-7-8-10-29-30-33-34-35-37,val,0,0.0033595485213795797,False
2324679,763.14,780.15,17.01001,8,24-27-30-29-34-35-33-37,train,0,,False
2014095,1106.03,1107.77,1.7399902,13,0-1-2-4-6-8-9-29-30-36-34-33-37,train,0,,False
501617,1059.78,1088.95,29.169922,8,24-26-30-29-34-33-36-37,train,0,,False
699216,1096.32,1097.98,1.6600342,13,0-1-3-4-7-8-9-29-30-33-34-35-37,train,0,,False
214310,707.02,745.25,38.22998,8,24-26-30-29-34-33-37-35,train,0,,False
382050,1389.87,1391.46,1.5899658,13,0-1-3-5-7-8-9-29-30-33-34-35-37,val,0,0.0033595485213795797,False
1953804,1380.65,1381.82,1.1699219,14,15-12-13-16-20-21-18-27-29-30-33-34-37-35,val,0,0.0033595485213795797,False
1946174,1188.52,1197.2,8.679932,8,24-26-30-29-37-35-34-33,val,0,0.0030450669914738123,False
1329612,977.3,992.82,15.52002,8,24-27-30-29-34-33-36-37,train,0,,False
1994964,1514.0,1515.91,1.9100342,13,0-1-2-4-7-8-10-29-30-36-34-33-37,test,0,0.0033595485213795797,False
778062,1458.49,1460.74,2.25,13,0-1-2-4-7-8-9-29-30-33-34-37-36,test,0,0.0033595485213795797,False
956737,761.49,785.8,24.309998,8,24-26-29-30-37-35-34-33,train,0,,False
852729,121.5,123.9,2.4000015,14,12-13-15-17-19-21-20-29-30-31-34-33-36-37,train,0,,False
382289,1145.07,1172.32,27.25,9,24-28-29-30-32-36-33-34-37,train,0,,False
245737,523.34,525.2,1.8599854,13,0-1-2-5-6-8-11-29-30-33-34-37-36,train,0,,False
283562,182.13,184.36,2.2299957,13,12-13-15-17-20-21-19-29-30-33-34-37-36,train,0,,False
670284,620.6,624.39,3.790039,13,15-12-13-16-20-23-19-29-30-35-34-33-37,train,0,,False
1669058,280.8,284.33,3.5299988,13,15-12-13-16-20-21-18-29-30-33-34-36-37,train,0,,False
1461114,1054.12,1079.23,25.109985,8,24-26-30-29-33-37-34-35,train,0,,False
1748949,555.64,556.21,0.5700073,16,12-13-14-17-20-22-19-39-40-41-43-45-48-50-47-51,train,0,,False
2298815,592.63,603.84,11.210022,13,0-1-3-4-7-8-9-29-30-33-34-37-36,train,0,,False
872974,1165.23,1191.11,25.880005,8,25-26-30-29-36-37-34-33,val,0,0.002486634340420241,False
442048,626.62,636.49,9.869995,13,0-1-2-4-7-8-10-29-30-35-34-33-37,train,1,,False
873887,1031.87,1070.13,38.26001,8,24-27-30-29-34-33-37-35,train,0,,False
1688274,641.5,653.65,12.150024,13,0-1-2-4-7-8-11-29-30-33-34-35-37,train,0,,False
1281037,188.1,188.69,0.58999634,13,0-1-3-5-7-8-11-29-30-35-34-33-37,train,0,,False
1898045,769.16,791.04,21.880005,8,24-26-30-29-34-35-33-37,train,0,,False
2000253,460.1,503.0,42.899994,7,25-29-30-33-36-37-34,train,0,,False
1781383,938.96,988.25,49.289978,15,0-1-3-4-6-8-11-25-27-29-30-33-36-37-34,train,0,,False
2287607,224.23,231.11,6.880005,13,0-1-3-5-6-8-10-29-30-33-34-37-36,train,0,,False
912208,1626.08,1628.38,2.3000488,13,0-1-2-5-7-8-11-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1237047,1172.56,1188.71,16.149902,8,24-26-29-30-37-35-34-33,val,1,0.0033595485213795797,False
1279557,986.63,1036.7,50.069946,8,25-27-30-29-36-37-34-33,train,0,,False
286203,408.88,465.1,56.22,8,25-26-30-29-34-33-35-37,train,0,,False
373358,1249.43,1311.59,62.159912,8,24-27-30-29-34-33-36-37,val,0,0.0033595485213795797,False
2289699,324.81,333.71,8.899994,13,0-1-3-5-7-8-10-29-30-35-34-33-37,train,0,,False
1698132,1541.44,1543.85,2.4100342,13,0-1-3-5-6-8-11-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1156009,611.59,617.99,6.3999634,13,0-1-2-5-7-8-10-29-30-33-34-37-36,train,0,,False
1556273,891.62,896.72,5.0999756,14,0-1-2-5-7-8-11-27-29-30-34-33-36-37,train,0,,False
1384972,926.25,935.89,9.640015,14,0-1-3-5-7-8-11-27-29-30-33-34-36-37,train,0,,False
174946,72.15,73.96,1.8099976,13,12-13-15-16-20-23-19-29-30-33-34-37-36,train,0,,False
515292,1381.01,1382.32,1.3099365,13,12-13-14-17-19-20-22-29-30-37-34-33-36,val,0,0.003637708859979037,False
880622,1415.64,1424.84,9.199951,13,14-12-13-16-18-20-21-29-30-33-34-37-36,test,0,0.0033595485213795797,False
550483,1293.71,1298.1,4.3900146,13,14-12-13-16-20-21-18-29-30-33-34-37-36,val,0,0.0033595485213795797,False
1967300,676.73,718.49,41.76001,8,24-26-29-30-36-37-34-33,train,0,,False
1857699,150.07,152.3,2.2299957,13,12-13-14-16-20-23-18-29-30-33-34-37-36,train,0,,False
1951131,221.31,221.64,0.33000183,13,12-13-15-17-19-21-20-29-30-33-34-35-37,train,0,,False
711156,961.82,963.89,2.0700073,14,0-1-2-4-7-8-11-28-29-30-34-33-37-35,train,0,,False
1391176,1711.06,1718.21,7.1499023,13,0-1-2-5-7-8-9-29-30-35-34-33-37,test,0,0.0033595485213795797,False
1787799,635.21,652.61,17.399963,13,0-1-3-5-7-8-9-29-30-35-34-33-37,train,0,,False
1049683,124.37,131.3,6.9300003,14,0-1-3-5-6-8-11-31-29-30-34-33-35-37,train,0,,False
1988331,1358.68,1362.0,3.3199463,13,0-1-3-4-6-8-11-29-30-35-34-33-37,val,0,0.0033595485213795797,False
1404266,946.41,954.76,8.350037,13,0-1-2-5-7-8-10-29-30-33-34-35-37,train,0,,False
714992,616.75,618.48,1.7299805,13,0-1-3-5-7-8-9-29-30-37-34-33-36,train,0,,False
1498481,556.94,558.55,1.6099854,13,0-1-3-4-6-8-11-29-30-33-34-37-36,train,0,,False
84246,1215.98,1217.04,1.0600586,16,0-1-3-4-6-8-10-39-40-41-43-45-48-49-47-51,val,0,0.003637708859979037,False
77469,1129.86,1141.94,12.079956,13,0-1-3-5-6-8-9-29-30-33-34-37-36,train,0,,False
782546,1442.07,1444.08,2.0100098,13,0-1-3-4-7-8-10-29-30-33-34-35-37,test,0,0.0033595485213795797,False
2293950,351.12,418.88,67.76001,8,24-26-30-29-34-33-37-35,train,0,,False
263373,670.03,670.47,0.4399414,13,0-1-3-4-6-8-10-29-30-37-34-33-36,train,0,,False
1013852,1629.28,1632.72,3.4399414,13,12-13-14-17-19-23-20-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1338363,456.72,500.72,44.0,7,24-29-30-33-34-36-37,train,0,,False
1487210,761.87,784.1,22.22998,8,24-26-30-29-34-33-37-35,train,0,,False
2199759,888.64,894.38,5.73999,14,0-1-3-5-6-8-11-27-29-30-34-33-36-37,train,0,,False
1979337,769.94,787.4,17.460022,8,24-26-29-30-34-33-36-37,train,0,,False
2243933,1361.93,1363.76,1.829956,13,0-1-3-4-6-8-9-29-30-33-34-35-37,val,0,0.0033595485213795797,False
2021057,774.67,788.27,13.600037,8,24-26-30-29-34-33-37-35,train,0,,False
731519,1160.23,1161.25,1.0200195,13,0-1-2-4-7-8-10-29-30-37-34-33-36,val,0,0.0033595485213795797,False
425904,1616.87,1619.04,2.170044,13,0-1-3-4-6-8-9-29-30-35-34-33-37,test,0,0.0033595485213795797,False
747257,576.75,584.46,7.710022,13,0-1-3-5-7-8-11-29-30-33-34-35-37,train,0,,False
823980,1461.27,1463.0,1.7299805,13,0-1-2-5-7-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
1244130,1157.24,1177.67,20.430054,8,24-28-29-30-34-33-37-35,val,0,0.0033595485213795797,False
1766428,1430.59,1432.08,1.4899902,11,0-1-2-5-6-8-10-29-30-32-37,test,0,0.07692307692307693,False
886148,698.84,739.88,41.039978,8,25-26-29-30-33-34-36-37,train,0,,False
375672,623.93,626.53,2.6000366,13,12-13-15-16-19-20-21-29-30-35-34-33-37,train,0,,False
748185,807.5,812.62,5.119995,8,24-27-29-30-37-35-34-33,train,0,,False
382105,896.14,903.62,7.4799805,14,0-1-3-5-7-8-10-27-29-30-34-33-37-35,train,0,,False
1496287,905.42,913.43,8.01001,14,0-1-3-4-7-8-11-26-29-30-33-34-37-35,train,0,,False
302818,1148.28,1173.31,25.03003,8,24-28-29-30-36-37-34-33,train,0,,False
1381832,1293.01,1295.8,2.790039,13,14-12-13-17-18-20-23-29-30-35-34-33-37,val,0,0.0033595485213795797,False
1384083,1328.15,1332.83,4.6799316,13,15-12-13-16-20-21-19-29-30-37-34-33-36,val,0,0.0033595485213795797,False
1280804,1148.69,1174.54,25.850098,8,24-26-29-30-34-35-33-37,train,0,,False
78066,1059.23,1090.24,31.01001,8,24-26-29-30-34-33-36-37,train,0,,False
1530637,1164.49,1171.1,6.6099854,13,0-1-2-5-6-8-11-29-30-35-34-33-37,val,0,0.0033595485213795797,False
537920,5.99,6.4,0.41000032,13,0-1-2-5-6-8-10-29-30-33-34-37-36,train,0,,False
598152,1616.82,1618.97,2.1500244,13,0-1-2-5-6-8-9-29-30-33-34-37-36,test,0,0.0027581979773214833,False
450861,925.29,930.01,4.7200317,14,0-1-2-4-6-8-11-26-29-30-34-33-37-35,train,0,,False
1516295,63.13,66.0,2.869999,14,0-1-2-5-7-8-10-29-30-31-34-33-36-37,train,0,,False
2212628,975.55,978.11,2.5599976,13,0-1-3-5-6-8-11-29-30-33-34-37-36,train,0,,False
1307291,878.08,886.98,8.899963,13,0-1-2-5-7-8-11-29-30-36-34-33-37,train,0,,False
2116631,1239.28,1242.39,3.1099854,14,0-1-2-5-7-8-9-29-30-32-33-34-35-37,val,0,0.0033595485213795797,False
1694838,230.72,231.8,1.0800018,13,0-1-2-4-6-8-11-29-30-33-34-37-36,train,0,,False
1446542,190.12,190.79,0.66999817,13,0-1-3-4-6-8-10-29-30-33-34-35-37,train,0,,False
1998104,838.21,879.38,41.169983,14,0-1-2-4-7-8-9-27-29-30-33-34-37-35,train,0,,False
916394,364.44,366.57,2.130005,13,0-1-3-5-7-8-9-29-30-33-34-37-36,train,0,,False
383382,382.9,426.12,43.22,8,24-27-29-30-37-35-34-33,train,0,,False
2152379,322.17,322.86,0.6899719,13,0-1-2-4-7-8-9-29-30-33-34-37-36,train,0,,False
1566104,18.98,30.58,11.6,13,12-13-15-16-20-21-19-29-30-36-34-33-37,train,0,,False
1595796,113.22,114.24,1.0199966,14,0-1-3-5-6-8-9-31-29-30-33-34-36-37,train,0,,False
1919540,1144.72,1146.14,1.420044,13,0-1-2-4-7-8-9-29-30-33-34-35-37,train,0,,False
1350029,166.08,166.52,0.44000244,13,0-1-2-4-6-8-11-29-30-33-34-37-36,train,0,,False
1343974,961.2,963.19,1.9899902,13,0-1-2-4-6-8-11-29-30-33-34-35-37,train,0,,False
2168778,1592.04,1594.3,2.2600098,13,0-1-3-4-7-8-10-29-30-37-34-33-36,test,0,0.0033595485213795797,False
2237685,1645.2,1649.01,3.8100586,13,0-1-3-4-7-8-9-29-30-33-34-37-36,test,0,0.0033595485213795797,False
2329353,301.43,303.48,2.0500183,13,0-1-3-4-7-8-10-29-30-35-34-33-37,train,0,,False
757060,971.71,973.56,1.8499756,14,0-1-2-4-6-8-9-27-29-30-34-33-36-37,train,0,,False
594430,247.94,248.88,0.94000244,13,0-1-3-5-6-8-11-29-30-35-34-33-37,train,0,,False
1042902,400.28,402.2,1.9200134,13,0-1-3-4-6-8-9-29-30-35-34-33-37,train,0,,False
1741538,1127.45,1128.73,1.2800293,14,15-12-13-17-20-22-18-26-29-30-33-34-37-35,train,0,,False
2184520,230.7,233.28,2.5800018,13,0-1-3-4-6-8-10-29-30-35-34-33-37,train,0,,False
745239,574.42,576.74,2.3200073,16,0-1-3-4-6-8-11-39-40-41-43-45-47-48-50-51,train,0,,False
2122670,1272.45,1278.67,6.220093,13,0-1-3-5-6-8-11-29-30-37-34-33-36,val,0,0.0033595485213795797,False
242636,702.78,742.69,39.909973,8,24-27-30-29-34-33-36-37,train,0,,False
730339,902.67,906.04,3.369995,13,0-1-3-4-7-8-11-29-30-33-34-37-36,train,0,,False
447116,1381.11,1382.23,1.1199951,13,15-12-13-16-20-22-19-29-30-35-34-33-37,val,0,0.0033595485213795797,False
987314,1191.7,1207.15,15.450073,8,24-26-29-30-36-37-34-33,val,0,0.002486634340420241,False
1015367,315.78,318.49,2.7099915,13,0-1-3-5-7-8-10-29-30-33-34-35-37,train,0,,False
1351571,78.81,85.31,6.5,16,0-1-3-4-6-8-9-27-29-31-30-32-33-34-36-37,train,0,,False
817679,1291.02,1293.12,2.0999756,13,0-1-2-5-7-8-11-29-30-33-34-35-37,val,0,0.0033595485213795797,False
18618,155.96,165.19,9.229996,13,12-13-15-17-20-23-18-29-30-33-34-37-36,train,0,,False
2058836,365.24,368.35,3.1100159,13,0-1-2-5-6-8-11-29-30-37-34-33-36,train,1,,False
2229218,704.48,741.78,37.30005,8,24-26-30-29-37-35-34-33,train,0,,False
1867868,1391.08,1392.08,1.0,13,0-1-2-5-6-8-10-29-30-33-34-36-37,val,0,0.0033595485213795797,False
1331946,273.96,279.76,5.8000183,14,0-1-2-5-7-8-9-26-29-30-34-33-36-37,train,0,,False
1634207,1636.2,1641.3,5.1000977,13,0-1-2-5-6-8-10-29-30-35-34-33-37,test,0,0.0033595485213795797,False
1027034,567.93,572.91,4.9799805,14,0-1-2-5-7-8-11-29-30-35-34-33-37-38,train,0,,False
1358299,698.79,740.7,41.910034,8,25-26-30-29-37-35-34-33,train,0,,False
1821912,1041.67,1074.74,33.069946,8,24-26-29-30-37-35-34-33,train,0,,False
1552795,1298.88,1306.37,7.48999,12,0-1-2-5-7-8-9-29-30-32-36-37,val,0,0.17538461538461536,True
699788,1157.89,1180.84,22.949951,8,24-26-29-30-36-37-34-33,val,0,0.0033595485213795797,False
2039898,669.19,674.54,5.3499756,14,0-1-3-4-6-8-9-26-29-30-33-34-37-35,train,0,,False
805971,1409.12,1410.32,1.1999512,13,0-1-2-4-7-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1855764,622.6,625.19,2.5900269,13,0-1-2-5-7-8-11-29-30-33-34-35-37,train,0,,False
2110786,636.9,639.69,2.789978,13,0-1-3-4-7-8-11-29-30-35-34-33-37,train,0,,False
1072525,154.62,155.24,0.6200104,13,12-13-15-17-19-22-20-29-30-33-34-37-36,train,0,,False
1422092,889.13,895.07,5.9400024,14,0-1-2-5-7-8-11-27-29-30-34-33-37-35,train,0,,False
1381053,268.56,269.85,1.2900085,13,0-1-2-5-6-8-10-29-30-33-34-37-36,train,0,,False
244937,1566.24,1568.35,2.1099854,13,0-1-3-4-7-8-9-29-30-33-34-37-36,test,0,0.0033595485213795797,False
2310356,804.93,811.7,6.7700195,8,24-26-30-29-34-33-36-37,train,0,,False
1224547,168.69,169.42,0.7299957,13,0-1-3-5-7-8-9-29-30-33-34-37-36,train,0,,False
2112980,1458.21,1460.43,2.2200928,13,0-1-3-4-7-8-9-29-30-33-34-35-37,test,0,0.0033595485213795797,False
1913407,824.83,828.75,3.919983,13,0-1-3-4-6-8-9-29-30-33-34-37-36,train,0,,False
486224,713.26,755.99,42.72998,8,24-26-30-29-34-35-33-37,train,0,,False
1581650,903.02,906.45,3.4299927,14,0-1-3-4-6-8-9-26-29-30-33-34-36-37,train,0,,False
812363,1059.13,1089.42,30.29004,8,24-26-29-30-37-35-34-33,train,0,,False
896919,1123.09,1124.4,1.3100586,13,12-13-14-16-18-20-22-29-30-37-34-33-36,train,0,,False
1013971,370.71,373.2,2.4900208,12,0-2-4-6-10-8-29-30-33-34-35-37,train,0,,False
1960841,962.67,964.67,2.0,14,0-1-2-4-6-8-9-28-29-30-33-34-36-37,train,0,,False
298048,348.62,350.26,1.6400146,13,14-12-13-16-20-23-19-29-30-37-34-33-36,train,0,,False
127876,1568.4,1575.25,6.8499756,13,0-1-2-4-6-8-9-29-30-33-34-36-37,test,0,0.0033595485213795797,False
621554,568.8,571.04,2.2399902,13,0-1-2-4-7-8-11-29-30-33-34-35-37,train,0,,False
743979,1617.13,1619.2,2.0699463,13,0-1-2-4-7-8-10-29-30-33-34-37-36,test,0,0.0033595485213795797,False
247078,924.77,929.65,4.880005,13,0-1-3-4-7-8-9-29-30-33-34-37-36,train,0,,False
2249865,80.38,82.28,1.9000015,14,0-1-3-4-6-8-9-31-29-30-34-33-36-37,train,0,,False
2076335,1390.09,1391.56,1.4700928,16,0-1-2-4-6-8-10-39-40-41-44-45-47-48-49-51,val,0,0.0033595485213795797,False
1217280,977.21,1010.57,33.359985,8,25-26-29-30-37-35-34-33,train,0,,False
1980086,804.29,808.75,4.460022,8,24-26-29-30-34-33-36-37,train,0,,False
1172368,1172.49,1188.04,15.550049,8,24-26-30-29-33-34-37-35,val,0,0.0027581979773214833,False
1057505,1148.49,1173.24,24.75,8,24-26-29-30-33-36-34-37,train,0,,False
19242,1108.5,1110.02,1.5200195,14,0-1-2-5-7-8-11-26-29-30-34-33-35-37,train,0,,False
314230,979.88,986.16,6.2799683,13,12-13-14-16-18-20-23-29-30-35-34-33-37,train,0,,False
