Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
9775,927.64,927.74,0.1,11,L1_S29|L2_S39|L3_S49,val,1,0.774929,True
9778,1574.19,1591.84,17.65,14,L2_S22|L3_S32|L3_S42,val,0,0.918756,True
9781,1004.64,1007.82,3.18,13,L3_S23|L0_S33|L3_S43,val,0,0.640041,False
9784,845.64,855.59,9.95,10,L2_S22|L3_S32|L3_S42,val,0,0.384065,False
9787,172.54,177.61,5.07,20,L2_S22|L3_S32|L3_S42,val,0,0.549827,False
9790,376.32,389.08,12.76,11,L0_S24|L1_S34|L3_S44,val,0,0.163539,False
9793,591.51,612.82,21.31,17,L2_S22|L3_S32|L3_S42,val,0,0.022283,False
9796,1551.19,1560.13,8.94,21,L0_S24|L1_S34|L3_S44,val,0,0.478389,False
9799,660.11,673.51,13.4,12,L2_S22|L3_S32|L3_S42,val,1,0.761151,True
9802,112.48,125.05,12.57,13,L1_S25|L2_S35|L3_S45,val,0,0.100378,False
9805,121.95,133.77,11.82,16,L3_S27|L0_S37|L3_S47,val,0,0.011688,False
9808,434.63,444.89,10.26,16,L1_S29|L2_S39|L3_S49,val,0,0.427953,False
9811,806.4,813.65,7.25,16,L2_S26|L3_S36|L3_S46,val,0,0.334615,False
9814,1526.47,1534.25,7.78,21,L1_S29|L2_S39|L3_S49,val,0,0.004121,False
9817,9.67,24.18,14.51,11,L3_S27|L0_S37|L3_S47,val,0,0.033203,False
9820,1317.74,1326.06,8.32,17,L0_S20|L1_S30|L3_S40,val,0,0.000921,False
9823,128.86,147.9,19.04,10,L2_S30|L3_S40|L3_S50,val,0,0.352401,False
9826,931.58,941.48,9.9,17,L0_S20|L1_S30|L3_S40,val,0,0.208186,False
9829,1397.01,1404.62,7.61,10,L0_S28|L1_S38|L3_S48,val,0,0.924026,True
9832,635.64,638.9,3.26,14,L3_S27|L0_S37|L3_S47,val,0,0.508896,False
9835,247.83,256.36,8.53,14,L2_S26|L3_S36|L3_S46,val,0,0.083611,False
9838,1221.13,1240.02,18.89,15,L3_S23|L0_S33|L3_S43,val,0,0.452932,False
9841,1375.26,1390.17,14.91,12,L3_S23|L0_S33|L3_S43,val,0,0.003056,False
9844,104.63,109.51,4.88,18,L0_S20|L1_S30|L3_S40,val,0,0.599382,False
9847,30.27,35.99,5.72,8,L0_S24|L1_S34|L3_S44,val,0,0.718587,False
9850,1534.25,1539.26,5.01,15,L0_S20|L1_S30|L3_S40,val,0,0.015103,False
9853,1425.81,1437.69,11.88,18,L1_S25|L2_S35|L3_S45,val,0,0.027922,False
9856,817.79,825.31,7.52,12,L0_S28|L1_S38|L3_S48,val,0,0.057987,False
9859,583.17,603.36,20.19,15,L0_S24|L1_S34|L3_S44,val,0,0.876964,True
9862,746.88,768.72,21.84,16,L3_S31|L0_S41|L3_S51,val,0,0.136889,False
9865,1549.07,1552.57,3.5,9,L1_S29|L2_S39|L3_S49,val,0,0.172764,False
9868,254.29,266.73,12.44,8,L1_S25|L2_S35|L3_S45,val,0,0.987954,True
9871,864.25,864.35,0.1,11,L0_S24|L1_S34|L3_S44,val,0,0.250067,False
9874,354.3,364.91,10.61,17,L1_S25|L2_S35|L3_S45,val,0,0.004258,False
9877,1213.87,1213.97,0.1,19,L2_S26|L3_S36|L3_S46,val,0,0.221311,False
9880,1370.85,1379.31,8.46,19,L0_S24|L1_S34|L3_S44,val,0,0.572953,False
9883,1515.88,1529.28,13.4,10,L2_S30|L3_S40|L3_S50,val,0,0.433821,False
9886,1152.63,1163.83,11.2,20,L0_S24|L1_S34|L3_S44,val,0,0.003582,False
9889,35.41,56.31,20.9,18,L1_S25|L2_S35|L3_S45,val,0,0.13279,False
9892,960.02,968.6,8.58,12,L2_S26|L3_S36|L3_S46,val,0,0.012573,False
9895,81.59,82.95,1.36,13,L0_S28|L1_S38|L3_S48,val,0,0.043404,False
9898,712.34,724.99,12.65,19,L0_S20|L1_S30|L3_S40,val,0,0.314033,False
9901,1280.88,1291.24,10.36,14,L2_S22|L3_S32|L3_S42,val,0,0.008356,False
9904,46.48,61.95,15.47,13,L2_S30|L3_S40|L3_S50,val,0,0.020075,False
9907,88.74,99.82,11.08,10,L2_S26|L3_S36|L3_S46,val,0,0.172792,False
9910,1189.68,1201.35,11.67,12,L3_S23|L0_S33|L3_S43,val,0,0.114109,False
9913,1476.6,1484.97,8.37,20,L2_S26|L3_S36|L3_S46,val,0,0.596004,False
9916,643.87,653.97,10.1,11,L1_S21|L2_S31|L3_S41,val,0,0.108873,False
9919,895.01,906.57,11.56,10,L1_S25|L2_S35|L3_S45,val,0,0.140433,False
9922,1284.27,1286.94,2.67,10,L3_S27|L0_S37|L3_S47,val,0,0.59417,False
9925,476.79,484.98,8.19,21,L1_S25|L2_S35|L3_S45,val,0,0.009539,False
9928,435.27,441.76,6.49,21,L3_S27|L0_S37|L3_S47,val,0,0.153437,False
9931,638.42,641.79,3.37,8,L0_S28|L1_S38|L3_S48,val,0,0.118604,False
9934,792.2,798.6,6.4,10,L3_S31|L0_S41|L3_S51,val,0,0.33255,False
9937,674.39,690.47,16.08,12,L3_S23|L0_S33|L3_S43,val,0,0.027371,False
9940,687.84,709.05,21.21,10,L0_S24|L1_S34|L3_S44,val,0,0.119684,False
9943,671.4,689.63,18.23,21,L1_S29|L2_S39|L3_S49,val,0,0.852784,True
9946,1112.5,1117.3,4.8,9,L0_S24|L1_S34|L3_S44,val,0,0.459612,False
9949,565.48,569.55,4.07,18,L1_S21|L2_S31|L3_S41,val,0,0.043158,False
9952,942.94,961.35,18.41,12,L3_S23|L0_S33|L3_S43,val,0,0.033378,False
9955,1281.77,1294.06,12.29,11,L0_S24|L1_S34|L3_S44,val,0,0.270481,False
9958,734.7,753.65,18.95,14,L2_S26|L3_S36|L3_S46,val,0,0.001739,False
9961,865.59,880.68,15.09,15,L1_S25|L2_S35|L3_S45,val,0,0.005021,False
9964,1618.21,1622.89,4.68,13,L3_S23|L0_S33|L3_S43,val,0,0.426654,False
9967,64.87,77.37,12.5,12,L3_S23|L0_S33|L3_S43,val,0,0.178274,False
9970,821.28,833.31,12.03,21,L3_S27|L0_S37|L3_S47,val,1,0.939476,True
9973,323.8,324.72,0.92,17,L2_S22|L3_S32|L3_S42,val,1,0.777882,True
9976,462.15,472.45,10.3,18,L0_S28|L1_S38|L3_S48,val,0,0.470867,False
9979,880.13,890.08,9.95,21,L1_S29|L2_S39|L3_S49,val,0,0.225212,False
9982,210.13,228.85,18.72,12,L1_S25|L2_S35|L3_S45,val,0,0.702481,False
9985,661.45,683.46,22.01,8,L0_S28|L1_S38|L3_S48,val,0,0.134899,False
9988,577.38,594.81,17.43,16,L3_S31|L0_S41|L3_S51,val,0,0.50149,False
9991,1328.01,1346.28,18.27,21,L3_S31|L0_S41|L3_S51,val,0,0.48257,False
9994,704.92,709.12,4.2,21,L3_S27|L0_S37|L3_S47,val,0,0.496743,False
9997,239.71,253.44,13.73,8,L0_S28|L1_S38|L3_S48,val,0,0.089984,False
10000,946.71,958.01,11.3,13,L1_S25|L2_S35|L3_S45,val,0,0.140565,False
10003,1289.17,1296.91,7.74,16,L1_S29|L2_S39|L3_S49,val,0,0.018034,False
10006,617.3,632.01,14.71,17,L3_S31|L0_S41|L3_S51,val,0,0.322119,False
10009,769.4,778.46,9.06,10,L1_S29|L2_S39|L3_S49,val,0,0.315892,False
10012,13.16,28.97,15.81,18,L0_S24|L1_S34|L3_S44,val,0,0.026964,False
10015,773.52,785.24,11.72,9,L3_S23|L0_S33|L3_S43,val,0,0.123618,False
10018,241.56,246.15,4.59,8,L0_S20|L1_S30|L3_S40,val,0,0.519772,False
10021,1164.7,1177.07,12.37,13,L0_S28|L1_S38|L3_S48,val,0,0.241564,False
10024,828.49,839.75,11.26,14,L1_S21|L2_S31|L3_S41,val,0,0.655543,False
10027,53.28,62.29,9.01,19,L1_S21|L2_S31|L3_S41,val,0,0.661342,False
10030,1085.4,1095.81,10.41,9,L0_S20|L1_S30|L3_S40,val,1,0.90927,True
10033,958.6,959.09,0.49,10,L0_S24|L1_S34|L3_S44,val,0,0.011108,False
10036,1463.84,1468.15,4.31,12,L1_S29|L2_S39|L3_S49,val,0,0.448806,False
10039,1400.62,1408.46,7.84,14,L0_S28|L1_S38|L3_S48,val,0,0.998767,True
10042,1289.94,1312.1,22.16,14,L1_S21|L2_S31|L3_S41,val,0,0.140723,False
10045,1430.38,1444.52,14.14,19,L0_S28|L1_S38|L3_S48,val,0,0.024681,False
10048,991.02,1000.98,9.96,20,L2_S30|L3_S40|L3_S50,val,0,0.918921,True
10051,237.79,248.71,10.92,19,L3_S27|L0_S37|L3_S47,val,0,0.061519,False
10054,901.07,919.83,18.76,18,L0_S24|L1_S34|L3_S44,val,0,0.544404,False
10057,697.97,712,14.03,15,L1_S25|L2_S35|L3_S45,val,0,0.070043,False
10060,533.4,536.92,3.52,20,L2_S22|L3_S32|L3_S42,val,0,0.05785,False
10063,403.73,405.74,2.01,9,L0_S20|L1_S30|L3_S40,val,0,0.183824,False
10066,1476.67,1477.92,1.25,11,L3_S31|L0_S41|L3_S51,val,0,0.006227,False
10069,94.83,99.72,4.89,10,L2_S30|L3_S40|L3_S50,val,0,0.980594,True
10072,264.1,283.01,18.91,10,L0_S24|L1_S34|L3_S44,val,0,0.748277,True
10075,682.9,699.7,16.8,12,L0_S20|L1_S30|L3_S40,val,0,0.005719,False
10078,834.26,849.55,15.29,8,L1_S21|L2_S31|L3_S41,val,0,0.796358,True
10081,111.18,118.07,6.89,15,L0_S28|L1_S38|L3_S48,val,0,0.124544,False
10084,573.12,582.45,9.33,11,L1_S25|L2_S35|L3_S45,val,0,0.974497,True
10087,322.08,335.9,13.82,14,L3_S31|L0_S41|L3_S51,val,1,0.827837,True
10090,258.75,269.98,11.23,9,L0_S24|L1_S34|L3_S44,val,0,0.104206,False
10093,1671.24,1678.39,7.15,12,L0_S24|L1_S34|L3_S44,val,0,0.033897,False
10096,1675.11,1690.62,15.51,10,L1_S21|L2_S31|L3_S41,val,0,0.280201,False
10099,964.43,976.12,11.69,18,L1_S25|L2_S35|L3_S45,val,0,0.480315,False
10102,1689.47,1691.16,1.69,17,L2_S26|L3_S36|L3_S46,val,0,0.075625,False
10105,346.68,359.2,12.52,17,L0_S28|L1_S38|L3_S48,val,0,0.260091,False
10108,75.57,87.73,12.16,8,L3_S27|L0_S37|L3_S47,val,0,0.648207,False
10111,217.94,234.18,16.24,13,L0_S28|L1_S38|L3_S48,val,0,0.697922,False
10114,397.26,407.65,10.39,10,L2_S30|L3_S40|L3_S50,val,0,0.375668,False
10117,65.83,75.62,9.79,13,L1_S21|L2_S31|L3_S41,val,1,0.990989,True
10120,1523.61,1544.04,20.43,12,L0_S28|L1_S38|L3_S48,val,0,0.049313,False
10123,96.29,121.18,24.89,13,L3_S31|L0_S41|L3_S51,val,0,0.282856,False
10126,1306.01,1319.51,13.5,16,L2_S30|L3_S40|L3_S50,val,0,0.237203,False
10129,423.09,424.77,1.68,10,L1_S21|L2_S31|L3_S41,val,1,0.781212,True
10132,436.13,444.58,8.45,10,L0_S24|L1_S34|L3_S44,val,0,0.649991,False
10135,358.63,371.98,13.35,17,L1_S25|L2_S35|L3_S45,val,0,0.29532,False
10138,927.03,931.56,4.53,16,L1_S21|L2_S31|L3_S41,val,0,0.931766,True
10141,1207.68,1217,9.32,12,L3_S27|L0_S37|L3_S47,val,0,0.143794,False
10144,166.25,181.62,15.37,17,L3_S23|L0_S33|L3_S43,val,0,0.909094,True
10147,1048.58,1048.7,0.12,14,L0_S24|L1_S34|L3_S44,val,0,0.358058,False
10150,1103.29,1119.06,15.77,10,L1_S25|L2_S35|L3_S45,val,0,0.519444,False
10153,34.37,40.48,6.11,15,L3_S23|L0_S33|L3_S43,val,0,0.010509,False
10156,157.6,170.16,12.56,17,L2_S26|L3_S36|L3_S46,val,0,0.238107,False
10159,958.11,974.91,16.8,18,L2_S22|L3_S32|L3_S42,val,0,0.295292,False
10162,290.49,307.58,17.09,9,L3_S31|L0_S41|L3_S51,val,0,0.59401,False
10165,1645.12,1654.12,9,12,L0_S20|L1_S30|L3_S40,val,0,0.986417,True
10168,1076.49,1096.7,20.21,19,L3_S31|L0_S41|L3_S51,val,0,0.00138,False
10171,470.77,486.55,15.78,9,L1_S25|L2_S35|L3_S45,val,0,0.275858,False
10174,1662.74,1662.92,0.18,11,L0_S28|L1_S38|L3_S48,val,0,0.138415,False
10177,1562.94,1583.04,20.1,14,L3_S23|L0_S33|L3_S43,val,0,0.753172,True
10180,826.68,839.16,12.48,21,L3_S27|L0_S37|L3_S47,val,0,0.300923,False
10183,1301.99,1321.3,19.31,10,L3_S31|L0_S41|L3_S51,val,0,0.562399,False
10186,300.24,308.07,7.83,16,L2_S30|L3_S40|L3_S50,val,0,0.388456,False
10189,70.62,89.48,18.86,19,L0_S20|L1_S30|L3_S40,val,0,0.656428,False
10192,1069.4,1079.26,9.86,8,L1_S25|L2_S35|L3_S45,val,0,0.009234,False
10195,1104.61,1123.68,19.07,17,L1_S21|L2_S31|L3_S41,val,0,0.283369,False
10198,460.72,464.97,4.25,16,L0_S20|L1_S30|L3_S40,val,1,0.778438,True
10201,524.48,538.46,13.98,15,L0_S28|L1_S38|L3_S48,val,0,0.226906,False
10204,1248.35,1253.74,5.39,20,L0_S28|L1_S38|L3_S48,test,0,0.429957,False
10207,72.4,84.23,11.83,8,L3_S27|L0_S37|L3_S47,test,1,0.916531,True
10210,1670.27,1687.67,17.4,14,L1_S29|L2_S39|L3_S49,test,0,0.490916,False
10213,107.83,125.17,17.34,20,L0_S24|L1_S34|L3_S44,test,0,0.193043,False
10216,28.85,51.24,22.39,17,L3_S27|L0_S37|L3_S47,test,0,0.033763,False
10219,1145.91,1146.01,0.1,9,L2_S30|L3_S40|L3_S50,test,0,0.223262,False
10222,1629.54,1650.93,21.39,13,L1_S21|L2_S31|L3_S41,test,0,0.016485,False
10225,534.57,551.04,16.47,19,L3_S31|L0_S41|L3_S51,test,0,0.697932,False
10228,220.94,224.27,3.33,16,L1_S29|L2_S39|L3_S49,test,1,0.743943,True
10231,1058.53,1076.19,17.66,18,L1_S25|L2_S35|L3_S45,test,0,0.142422,False
10234,829.71,829.81,0.1,21,L0_S28|L1_S38|L3_S48,test,0,0.840009,True
10237,355.44,374.17,18.73,14,L3_S31|L0_S41|L3_S51,test,0,0.000457,False
10240,20.6,32.38,11.78,8,L0_S20|L1_S30|L3_S40,test,0,0.101096,False
10243,360.11,363.11,3,11,L3_S23|L0_S33|L3_S43,test,0,0.061373,False
10246,369.59,373.67,4.08,14,L1_S21|L2_S31|L3_S41,test,0,0.19837,False
10249,214.29,222.27,7.98,11,L3_S23|L0_S33|L3_S43,test,0,0.005715,False
10252,1357.57,1364.13,6.56,9,L1_S29|L2_S39|L3_S49,test,0,0.000337,False
10255,1179.2,1179.59,0.39,14,L3_S31|L0_S41|L3_S51,test,0,0.616708,False
10258,514.51,523.55,9.04,9,L1_S21|L2_S31|L3_S41,test,0,0.096396,False
10261,1175.98,1187.89,11.91,9,L2_S26|L3_S36|L3_S46,test,0,0.491239,False
10264,430.44,443.38,12.94,16,L0_S24|L1_S34|L3_S44,test,1,0.980054,True
10267,689.7,689.8,0.1,11,L3_S23|L0_S33|L3_S43,test,0,0.103379,False
10270,846.23,856.06,9.83,8,L3_S31|L0_S41|L3_S51,test,0,0.085786,False
10273,1112.37,1131.38,19.01,8,L3_S23|L0_S33|L3_S43,test,0,0.921686,True
10276,1393.33,1393.43,0.1,14,L0_S24|L1_S34|L3_S44,test,0,0.848591,True
10279,325.24,332.68,7.44,19,L3_S31|L0_S41|L3_S51,test,0,0.018275,False
10282,140.67,149.65,8.98,19,L3_S31|L0_S41|L3_S51,test,0,0.184077,False
10285,786.72,788.88,2.16,20,L1_S25|L2_S35|L3_S45,test,0,0.143655,False
10288,1448.56,1465.36,16.8,20,L2_S26|L3_S36|L3_S46,test,0,0.18829,False
10291,108.63,119.83,11.2,12,L1_S21|L2_S31|L3_S41,test,0,0.313117,False
10294,823.37,837.21,13.84,17,L1_S25|L2_S35|L3_S45,test,0,0.294642,False
10297,922.39,925.95,3.56,14,L3_S27|L0_S37|L3_S47,test,0,0.009484,False
10300,1354.78,1369.61,14.83,11,L1_S29|L2_S39|L3_S49,test,0,0.24913,False
10303,82.39,93.49,11.1,16,L3_S27|L0_S37|L3_S47,test,0,0.324718,False
10306,1042.88,1042.98,0.1,15,L2_S30|L3_S40|L3_S50,test,0,0.558541,False
10309,937.27,939.88,2.61,19,L0_S28|L1_S38|L3_S48,test,0,0.014315,False
10312,668.35,679.59,11.24,15,L1_S25|L2_S35|L3_S45,test,0,0.027252,False
10315,394.15,408.75,14.6,14,L2_S26|L3_S36|L3_S46,test,0,0.118206,False
10318,142.31,151.89,9.58,21,L1_S29|L2_S39|L3_S49,test,0,0.060665,False
10321,1332.56,1354.46,21.9,13,L0_S28|L1_S38|L3_S48,test,0,0.023005,False
10324,789.89,802.44,12.55,13,L0_S20|L1_S30|L3_S40,test,0,0.077491,False
10327,189.85,195.25,5.4,9,L3_S31|L0_S41|L3_S51,test,0,0.718976,False
10330,1081.97,1096.3,14.33,12,L2_S30|L3_S40|L3_S50,test,0,0.001135,False
10333,1602.56,1603.63,1.07,12,L3_S23|L0_S33|L3_S43,test,0,0.419601,False
10336,214.71,232.11,17.4,12,L2_S30|L3_S40|L3_S50,test,0,0.296721,False
10339,37.59,42.76,5.17,11,L0_S20|L1_S30|L3_S40,test,1,0.003009,False
10342,1186.58,1190.88,4.3,14,L3_S31|L0_S41|L3_S51,test,0,0.057757,False
10345,1567.57,1586.72,19.15,13,L2_S26|L3_S36|L3_S46,test,0,0.507696,False
10348,1180.29,1194.91,14.62,21,L2_S22|L3_S32|L3_S42,test,0,0.404936,False
10351,1507.88,1507.98,0.1,9,L1_S29|L2_S39|L3_S49,test,0,0.590721,False
10354,980.94,982.6,1.66,8,L1_S21|L2_S31|L3_S41,test,0,0.226271,False
10357,514.67,522.29,7.62,21,L0_S28|L1_S38|L3_S48,test,0,0.00964,False
10360,950.61,958.57,7.96,16,L3_S27|L0_S37|L3_S47,test,0,0.01955,False
10363,839.81,852.24,12.43,9,L3_S23|L0_S33|L3_S43,test,0,0.723949,False
10366,697.55,709.74,12.19,18,L3_S23|L0_S33|L3_S43,test,0,0.111977,False
10369,263.62,273.38,9.76,18,L1_S29|L2_S39|L3_S49,test,0,0.430827,False
10372,1358.45,1374.09,15.64,9,L0_S28|L1_S38|L3_S48,test,0,0.017685,False
10375,1084.64,1097.29,12.65,11,L0_S24|L1_S34|L3_S44,test,0,0.01909,False
10378,1018.43,1021.06,2.63,14,L2_S26|L3_S36|L3_S46,test,0,0.351841,False
10381,567.71,582.4,14.69,17,L1_S21|L2_S31|L3_S41,test,0,0.293898,False
10384,1272.34,1285.54,13.2,21,L3_S23|L0_S33|L3_S43,test,0,0.777356,True
10387,1086.56,1100.35,13.79,12,L2_S30|L3_S40|L3_S50,test,0,0.20234,False
10390,646.07,651.91,5.84,10,L3_S31|L0_S41|L3_S51,test,0,0.000423,False
10393,461.16,472.01,10.85,16,L0_S20|L1_S30|L3_S40,test,0,0.553563,False
10396,1399.88,1412.75,12.87,10,L3_S27|L0_S37|L3_S47,test,1,0.885072,True
10399,1598.68,1613.62,14.94,8,L2_S22|L3_S32|L3_S42,test,0,0.312739,False
10402,170.94,183.1,12.16,21,L0_S28|L1_S38|L3_S48,test,0,0.010202,False
10405,219.51,233.55,14.04,9,L2_S22|L3_S32|L3_S42,test,0,0.04592,False
10408,1205.63,1218.11,12.48,11,L0_S20|L1_S30|L3_S40,test,0,0.218722,False
10411,513.04,513.42,0.38,9,L1_S29|L2_S39|L3_S49,test,0,0.443161,False
10414,1520.17,1539.9,19.73,10,L3_S23|L0_S33|L3_S43,test,0,0.205422,False
10417,1487.6,1498.46,10.86,8,L3_S31|L0_S41|L3_S51,test,0,0.000149,False
10420,328.7,341.66,12.96,18,L3_S31|L0_S41|L3_S51,test,0,0.938443,True
10423,1619.89,1634.35,14.46,9,L3_S31|L0_S41|L3_S51,test,0,0.00062,False
10426,880.18,890.99,10.81,14,L2_S22|L3_S32|L3_S42,test,0,0.10141,False
10429,1344.34,1346.45,2.11,12,L2_S22|L3_S32|L3_S42,test,0,0.0358,False
10432,480.86,494.71,13.85,10,L1_S29|L2_S39|L3_S49,test,0,0.166971,False
10435,1221.96,1238.62,16.66,8,L2_S26|L3_S36|L3_S46,test,0,0.669021,False
10438,530.2,541.85,11.65,10,L3_S23|L0_S33|L3_S43,test,0,0.521743,False
10441,1001.66,1025.15,23.49,20,L1_S21|L2_S31|L3_S41,test,0,0.224809,False
10444,19.61,28.74,9.13,15,L1_S29|L2_S39|L3_S49,test,0,0.010167,False
10447,1175.7,1194.91,19.21,13,L2_S22|L3_S32|L3_S42,test,1,0.857123,True
10450,870.76,881.09,10.33,21,L0_S20|L1_S30|L3_S40,test,0,0.408015,False
10453,411.11,424.99,13.88,13,L1_S21|L2_S31|L3_S41,test,0,0.251632,False
10456,1143.7,1160.62,16.92,20,L0_S20|L1_S30|L3_S40,test,0,0.878699,True
10459,204.69,208.26,3.57,9,L1_S21|L2_S31|L3_S41,test,0,0.008028,False
10462,720.76,732.14,11.38,11,L0_S24|L1_S34|L3_S44,test,1,0.763107,True
10465,1272.91,1278.63,5.72,17,L1_S25|L2_S35|L3_S45,test,0,0.115786,False
10468,452.87,462.74,9.87,10,L0_S20|L1_S30|L3_S40,test,0,0.854929,True
10471,931.66,934.02,2.36,21,L1_S29|L2_S39|L3_S49,test,0,0.570311,False
10474,1421.65,1433.09,11.44,20,L0_S28|L1_S38|L3_S48,test,0,0.009073,False
10477,675.37,675.47,0.1,21,L0_S24|L1_S34|L3_S44,test,0,0.473807,False
10480,802.43,810.19,7.76,17,L1_S29|L2_S39|L3_S49,test,0,0.856694,True
10483,43.35,56.58,13.23,14,L1_S21|L2_S31|L3_S41,test,0,0.619148,False
10486,932.22,942,9.78,12,L0_S28|L1_S38|L3_S48,test,0,0.001945,False
10489,1401.34,1401.44,0.1,8,L3_S31|L0_S41|L3_S51,test,0,0.321831,False
10492,1437.56,1448.9,11.34,8,L0_S24|L1_S34|L3_S44,test,0,0.05874,False
10495,200.93,210.11,9.18,16,L1_S21|L2_S31|L3_S41,test,0,0.099583,False
10498,134.22,139.93,5.71,19,L3_S27|L0_S37|L3_S47,test,0,0.368068,False
10501,739.11,761.16,22.05,16,L3_S31|L0_S41|L3_S51,test,0,0.107156,False
10504,814.12,825.22,11.1,12,L1_S25|L2_S35|L3_S45,test,0,0.222041,False
10507,939.02,947.14,8.12,15,L3_S23|L0_S33|L3_S43,test,0,0.001272,False
10510,195.47,207.4,11.93,10,L0_S28|L1_S38|L3_S48,test,0,0.964456,True
10513,233.09,243.64,10.55,11,L0_S20|L1_S30|L3_S40,test,0,0.11386,False
10516,1545.31,1563.17,17.86,21,L2_S22|L3_S32|L3_S42,test,0,0.381412,False
10519,926.73,944.97,18.24,13,L3_S31|L0_S41|L3_S51,test,0,0.853196,True
10522,174.44,190.18,15.74,9,L2_S26|L3_S36|L3_S46,test,0,0.251253,False
10525,537.88,549.62,11.74,19,L0_S24|L1_S34|L3_S44,test,0,0.080276,False
10528,1626.06,1639.95,13.89,18,L2_S30|L3_S40|L3_S50,test,0,0.117892,False
10531,119.66,133.73,14.07,9,L3_S23|L0_S33|L3_S43,test,0,0.014999,False
10534,719.22,725.91,6.69,10,L2_S30|L3_S40|L3_S50,test,0,0.098397,False
10537,555.28,572.3,17.02,11,L3_S31|L0_S41|L3_S51,test,0,0.000097,False
10540,633.44,633.54,0.1,11,L0_S28|L1_S38|L3_S48,test,0,0.109052,False
10543,930.39,947.16,16.77,19,L1_S21|L2_S31|L3_S41,test,0,0.111928,False
10546,333.01,338.01,5,17,L2_S26|L3_S36|L3_S46,test,0,0.186333,False
10549,857.31,867.81,10.5,16,L1_S29|L2_S39|L3_S49,test,0,0.774712,True
10552,1685.8,1692.69,6.89,12,L3_S31|L0_S41|L3_S51,test,0,0.160562,False
10555,426.85,437.13,10.28,18,L3_S31|L0_S41|L3_S51,test,0,0.14453,False
10558,670.74,684.27,13.53,8,L2_S30|L3_S40|L3_S50,test,1,0.837689,True
10561,896.64,909.66,13.02,8,L0_S28|L1_S38|L3_S48,test,0,0.001627,False
10564,126.77,137.62,10.85,16,L1_S29|L2_S39|L3_S49,test,0,0.071006,False
10567,1106.33,1116.79,10.46,10,L1_S21|L2_S31|L3_S41,test,0,0.89776,True
10570,813.31,825.37,12.06,19,L1_S21|L2_S31|L3_S41,test,0,0.002,False
10573,1467.38,1483.33,15.95,20,L3_S31|L0_S41|L3_S51,test,0,0.440518,False
10576,873.36,880.11,6.75,12,L2_S26|L3_S36|L3_S46,test,0,0.371794,False
10579,1242.18,1247.31,5.13,13,L1_S25|L2_S35|L3_S45,test,0,0.047117,False
10582,947.97,957.81,9.84,20,L2_S30|L3_S40|L3_S50,test,0,0.378955,False
10585,685.51,685.61,0.1,16,L2_S30|L3_S40|L3_S50,test,0,0.023025,False
10588,1320.61,1321.16,0.55,11,L0_S24|L1_S34|L3_S44,test,1,0.745363,True
10591,400.52,407.53,7.01,9,L1_S29|L2_S39|L3_S49,test,0,0.489619,False
10594,1119.65,1125.47,5.82,14,L2_S22|L3_S32|L3_S42,test,0,0.084646,False
10597,1419.65,1430.3,10.65,10,L0_S28|L1_S38|L3_S48,test,0,0.110439,False
10600,202.8,209.47,6.67,15,L2_S30|L3_S40|L3_S50,test,0,0.393058,False
10603,293.05,303.54,10.49,18,L1_S21|L2_S31|L3_S41,test,0,0.948835,True
10606,1151.13,1174.53,23.4,10,L3_S27|L0_S37|L3_S47,test,0,0.047331,False
10609,50.43,53.9,3.47,14,L2_S30|L3_S40|L3_S50,test,0,0.491891,False
10612,493.09,506.88,13.79,17,L2_S26|L3_S36|L3_S46,test,0,0.651068,False
10615,845.87,852.72,6.85,13,L0_S24|L1_S34|L3_S44,test,0,0.024234,False
10618,1681.17,1691.12,9.95,8,L1_S21|L2_S31|L3_S41,test,0,0.000764,False
10621,1271.93,1284.53,12.6,10,L2_S30|L3_S40|L3_S50,test,0,0.07705,False
10624,1236.27,1260.43,24.16,18,L2_S26|L3_S36|L3_S46,test,0,0.256908,False
10627,1561.54,1577.82,16.28,9,L3_S23|L0_S33|L3_S43,test,0,0.077955,False
10630,133.86,133.96,0.1,12,L2_S26|L3_S36|L3_S46,test,0,0.083507,False
10633,285.76,294.61,8.85,20,L3_S27|L0_S37|L3_S47,test,0,0.430641,False
10636,1280.08,1293.5,13.42,18,L2_S22|L3_S32|L3_S42,test,0,0.804376,True
10639,826.62,845.35,18.73,12,L2_S26|L3_S36|L3_S46,test,0,0.079264,False
10642,1101.63,1117.49,15.86,13,L3_S23|L0_S33|L3_S43,test,0,0.326355,False
10645,1596.12,1606.35,10.23,9,L1_S21|L2_S31|L3_S41,test,0,0.340763,False
10648,89.2,106.64,17.44,9,L0_S24|L1_S34|L3_S44,test,0,0.101375,False
10651,564.12,574.57,10.45,9,L1_S21|L2_S31|L3_S41,test,0,0.152256,False
10654,834.94,844.09,9.15,10,L0_S24|L1_S34|L3_S44,test,0,0.143811,False
10657,163.82,170.27,6.45,16,L1_S21|L2_S31|L3_S41,test,0,0.044278,False
10660,1562.89,1566.68,3.79,18,L3_S23|L0_S33|L3_S43,test,0,0.709404,False
10663,63.99,85.14,21.15,12,L2_S22|L3_S32|L3_S42,test,0,0.003887,False
10666,519.48,531.61,12.13,12,L0_S28|L1_S38|L3_S48,test,0,0.164292,False
